incident_id,date,category,severity_level,sla_breached,time_to_resolve_hours,root_cause,region,channel,subsystem,is_repeated_incident,financial_impact_usd
2651,2024-06-20,Funds Transfer,Medium,No,7.2,User Error,EMEA,Web,Core Banking,0,1033.48
7282,2024-06-20,API Failure,Low,No,11.1,System Error,EMEA,Mobile,Data Warehouse,0,1308.5
2004,2024-06-20,Fraud Alert,Medium,Yes,10.9,Network Issue,APAC,Mobile,Core Banking,1,537.54
7965,2024-06-20,Login/Authentication,Low,Yes,12.4,Network Issue,North America,Mobile,Authentication Server,1,47299.32
9071,2024-06-20,Fraud Alert,Low,No,13.9,Policy Exception,LATAM,API,Risk Scoring Engine,0,1340.87
11849,2024-06-20,Fraud Alert,Critical,No,11.2,Vendor Delay,North America,Web,Core Banking,0,4.39
4124,2024-06-20,Card Transactions,Medium,No,7.8,Vendor Delay,North America,Web,Authentication Server,0,1928.6
10599,2024-06-20,Login/Authentication,Low,No,10.6,Configuration Issue,APAC,Mobile,Payments Gateway,0,2620.17
7064,2024-06-20,Fraud Alert,Low,No,6.1,Network Issue,North America,API,Payments Gateway,0,590.37
11990,2024-06-20,Settlement Delay,Low,No,1.7,System Error,LATAM,Web,Authentication Server,0,1995.85
11150,2024-06-20,Fraud Alert,High,No,10.2,System Error,APAC,Web,Customer Onboarding,1,2756.72
6750,2024-06-20,Card Transactions,Medium,No,12.8,Configuration Issue,LATAM,Web,Customer Onboarding,0,1826.71
5777,2024-06-20,Fraud Alert,Low,No,7.1,Configuration Issue,EMEA,Mobile,Customer Onboarding,0,2680.76
10301,2024-06-20,Settlement Delay,High,No,11.6,Vendor Delay,EMEA,Web,Authentication Server,0,117.97
8875,2024-06-20,API Failure,Medium,Yes,10.9,Vendor Delay,APAC,Web,Data Warehouse,0,1566.18
5031,2024-06-21,Settlement Delay,Low,No,6.7,Configuration Issue,APAC,Mobile,Payments Gateway,1,2502.94
9650,2024-06-21,Funds Transfer,High,No,7.7,Network Issue,LATAM,Mobile,Risk Scoring Engine,0,1381.15
4318,2024-06-21,Login/Authentication,Low,Yes,9.2,Vendor Delay,LATAM,Mobile,Customer Onboarding,1,33.09
5484,2024-06-21,Fraud Alert,Medium,No,8.2,Network Issue,EMEA,Web,Risk Scoring Engine,1,148.58
6414,2024-06-21,Payments,Medium,No,14.9,Vendor Delay,LATAM,Branch,Data Warehouse,1,48789.97
2346,2024-06-21,Settlement Delay,Medium,No,9.9,Configuration Issue,APAC,Web,Data Warehouse,0,2342.6
7321,2024-06-21,Settlement Delay,Low,No,7.4,Policy Exception,LATAM,API,Customer Onboarding,0,2879.89
6521,2024-06-21,Payments,High,Yes,7.0,Network Issue,EMEA,Web,Data Warehouse,0,1897.32
10264,2024-06-21,API Failure,Medium,No,9.4,Policy Exception,North America,Branch,Authentication Server,0,2581.28
8301,2024-06-21,Payments,Low,No,13.7,Vendor Delay,North America,Web,Payments Gateway,1,2340.92
9559,2024-06-21,API Failure,Medium,No,10.9,User Error,EMEA,Branch,Risk Scoring Engine,1,506.86
1132,2024-06-21,Account Update,Critical,No,9.6,System Error,North America,Web,Payments Gateway,0,7762.35
10531,2024-06-21,Account Update,High,No,13.1,User Error,LATAM,Web,Customer Onboarding,0,2836.7
5775,2024-06-21,Card Transactions,Low,Yes,11.6,Vendor Delay,LATAM,API,Data Warehouse,0,2715.33
9304,2024-06-21,Login/Authentication,Medium,No,9.8,User Error,EMEA,Mobile,Authentication Server,0,36729.88
4718,2024-06-21,Card Transactions,Low,No,12.1,Network Issue,LATAM,Mobile,Authentication Server,0,2001.12
343,2024-06-21,Settlement Delay,Medium,Yes,10.7,Network Issue,EMEA,Mobile,Risk Scoring Engine,0,918.68
11095,2024-06-21,Fraud Alert,Low,No,7.8,System Error,North America,Web,Payments Gateway,0,2028.34
5202,2024-06-21,API Failure,Low,No,10.0,Configuration Issue,APAC,Web,Authentication Server,0,1198.08
10638,2024-06-21,Card Transactions,Medium,No,12.1,Policy Exception,LATAM,Mobile,Core Banking,0,1447.86
2884,2024-06-21,Settlement Delay,High,No,4.6,Vendor Delay,North America,API,Customer Onboarding,0,1699.32
2776,2024-06-21,Payments,Critical,No,14.9,System Error,EMEA,Web,Data Warehouse,0,1572.82
10935,2024-06-21,Login/Authentication,Medium,No,9.1,Policy Exception,North America,Web,Payments Gateway,0,9761.33
10698,2024-06-21,API Failure,Low,No,7.8,System Error,APAC,Web,Payments Gateway,1,2649.56
2539,2024-06-22,Funds Transfer,Low,No,7.8,System Error,APAC,Web,Payments Gateway,0,1670.71
5462,2024-06-22,Funds Transfer,Medium,No,8.3,User Error,APAC,Web,Payments Gateway,0,2192.0
10365,2024-06-22,Login/Authentication,Medium,No,11.4,Policy Exception,North America,API,Data Warehouse,0,2007.1
3514,2024-06-22,Payments,Low,No,5.6,User Error,APAC,Mobile,Core Banking,0,2717.81
9102,2024-06-22,Login/Authentication,Low,No,12.1,Configuration Issue,LATAM,Branch,Data Warehouse,0,1719.06
498,2024-06-22,Fraud Alert,Medium,No,14.3,Vendor Delay,APAC,Mobile,Risk Scoring Engine,0,907.53
4252,2024-06-22,Fraud Alert,Low,No,17.0,Policy Exception,APAC,Branch,Data Warehouse,0,1281.5
11751,2024-06-22,Login/Authentication,Low,No,12.4,Policy Exception,EMEA,API,Authentication Server,0,898.49
1461,2024-06-22,Login/Authentication,Low,No,9.2,Configuration Issue,EMEA,Branch,Data Warehouse,0,1546.44
5579,2024-06-22,Card Transactions,Medium,No,11.1,Configuration Issue,North America,Mobile,Core Banking,1,93.08
5665,2024-06-22,Payments,Low,No,14.1,System Error,LATAM,Mobile,Risk Scoring Engine,0,484.97
2544,2024-06-22,Login/Authentication,High,No,10.3,Network Issue,EMEA,Web,Core Banking,0,1456.02
5314,2024-06-22,Settlement Delay,Low,No,9.1,Configuration Issue,North America,Web,Data Warehouse,1,1845.63
9443,2024-06-22,Funds Transfer,Critical,No,8.3,Network Issue,North America,Mobile,Risk Scoring Engine,1,1982.27
2531,2024-06-22,Login/Authentication,Medium,No,7.5,Network Issue,LATAM,Branch,Core Banking,0,632.7
1743,2024-06-23,Account Update,High,No,14.0,Vendor Delay,LATAM,API,Authentication Server,0,1543.56
8355,2024-06-23,Login/Authentication,Low,No,10.9,Vendor Delay,APAC,Branch,Payments Gateway,1,2688.23
7178,2024-06-23,Funds Transfer,Low,No,4.3,User Error,North America,Web,Risk Scoring Engine,1,1973.64
7931,2024-06-23,Card Transactions,Low,Yes,9.8,Vendor Delay,LATAM,Branch,Data Warehouse,0,1652.54
4219,2024-06-23,Account Update,Low,Yes,15.5,Configuration Issue,North America,API,Core Banking,1,1704.68
938,2024-06-23,Funds Transfer,Low,No,12.3,Configuration Issue,North America,Mobile,Payments Gateway,0,2014.01
10779,2024-06-23,Card Transactions,Medium,No,5.4,Vendor Delay,APAC,Branch,Risk Scoring Engine,0,2226.77
7245,2024-06-23,Card Transactions,Low,Yes,11.0,Policy Exception,LATAM,Mobile,Data Warehouse,0,424.43
6091,2024-06-23,Login/Authentication,Low,Yes,14.3,System Error,APAC,Mobile,Customer Onboarding,0,465.81
2824,2024-06-23,Card Transactions,Low,Yes,10.7,User Error,EMEA,Branch,Customer Onboarding,0,467.84
1082,2024-06-23,Card Transactions,Low,No,11.3,User Error,LATAM,Branch,Data Warehouse,0,190.64
9553,2024-06-23,Card Transactions,Low,No,8.3,User Error,EMEA,API,Customer Onboarding,0,1766.59
10460,2024-06-23,API Failure,Medium,No,9.4,Network Issue,EMEA,Web,Customer Onboarding,0,2266.65
6562,2024-06-23,Settlement Delay,Medium,No,11.5,Network Issue,North America,Mobile,Customer Onboarding,1,1992.68
10368,2024-06-23,Card Transactions,Critical,Yes,9.5,System Error,North America,Mobile,Core Banking,0,2465.0
6882,2024-06-23,Login/Authentication,Low,No,11.9,Configuration Issue,LATAM,Mobile,Payments Gateway,0,2549.22
2442,2024-06-23,Funds Transfer,Medium,No,7.0,Network Issue,EMEA,Web,Customer Onboarding,0,436.25
1313,2024-06-23,Login/Authentication,Low,No,14.2,Vendor Delay,EMEA,Branch,Authentication Server,0,2516.43
7718,2024-06-23,Funds Transfer,Low,No,13.8,Vendor Delay,LATAM,Branch,Risk Scoring Engine,0,1990.7
9421,2024-06-23,Card Transactions,Low,No,14.0,Policy Exception,North America,Mobile,Risk Scoring Engine,0,1784.53
6576,2024-06-23,Login/Authentication,Low,No,14.8,Policy Exception,EMEA,Branch,Payments Gateway,0,1766.52
131,2024-06-23,Payments,Low,Yes,10.3,User Error,North America,Branch,Authentication Server,0,2819.11
1838,2024-06-24,Settlement Delay,Low,Yes,10.6,Configuration Issue,North America,Web,Authentication Server,0,1816.44
3742,2024-06-24,Fraud Alert,Medium,No,9.5,Configuration Issue,APAC,API,Data Warehouse,1,2035.62
3520,2024-06-24,Card Transactions,Low,No,10.9,Policy Exception,North America,Branch,Payments Gateway,1,1715.4
2372,2024-06-24,Funds Transfer,Medium,Yes,3.5,Configuration Issue,APAC,API,Data Warehouse,0,922.73
9163,2024-06-24,Settlement Delay,Low,No,11.7,Policy Exception,LATAM,Branch,Customer Onboarding,0,567.97
10933,2024-06-24,Login/Authentication,High,No,11.6,Vendor Delay,LATAM,Mobile,Customer Onboarding,0,2568.05
6375,2024-06-24,Funds Transfer,Low,No,10.7,Policy Exception,North America,API,Data Warehouse,0,1708.72
9115,2024-06-24,API Failure,Low,No,7.3,Policy Exception,LATAM,Branch,Risk Scoring Engine,0,1716.75
11335,2024-06-24,Payments,Low,Yes,9.5,Configuration Issue,North America,Web,Risk Scoring Engine,0,8.08
1191,2024-06-24,Login/Authentication,Low,No,10.9,System Error,EMEA,API,Customer Onboarding,0,36653.0
9281,2024-06-24,Account Update,Low,No,8.5,Vendor Delay,APAC,Web,Data Warehouse,0,481.73
8211,2024-06-24,Funds Transfer,Low,No,12.7,Policy Exception,North America,Branch,Risk Scoring Engine,0,1681.78
855,2024-06-24,Fraud Alert,Low,No,8.6,Configuration Issue,APAC,Web,Core Banking,0,2935.71
11387,2024-06-24,Account Update,Low,No,13.5,System Error,North America,API,Customer Onboarding,0,33.83
2732,2024-06-24,Settlement Delay,Low,Yes,9.6,User Error,LATAM,Branch,Data Warehouse,1,48021.62
3801,2024-06-24,API Failure,Low,No,11.4,Network Issue,LATAM,API,Core Banking,0,2230.87
601,2024-06-24,Settlement Delay,High,No,12.1,System Error,EMEA,Branch,Customer Onboarding,0,1292.2
9084,2024-06-24,Fraud Alert,Medium,No,13.3,Policy Exception,EMEA,Branch,Data Warehouse,1,18904.3
10867,2024-06-24,Funds Transfer,Low,Yes,6.0,System Error,LATAM,API,Customer Onboarding,0,1046.31
1874,2024-06-24,Payments,Low,Yes,8.4,User Error,LATAM,Web,Authentication Server,0,14444.16
10572,2024-06-24,Settlement Delay,Low,Yes,9.2,Configuration Issue,North America,Branch,Risk Scoring Engine,0,2133.71
8936,2024-06-24,Login/Authentication,Low,No,11.1,Vendor Delay,LATAM,Mobile,Data Warehouse,0,1655.05
4610,2024-06-25,Funds Transfer,Critical,No,15.6,System Error,APAC,Mobile,Risk Scoring Engine,0,1149.86
2267,2024-06-25,Settlement Delay,Low,Yes,13.2,Configuration Issue,LATAM,API,Customer Onboarding,0,48475.73
9939,2024-06-25,Funds Transfer,Medium,No,16.6,Configuration Issue,APAC,API,Risk Scoring Engine,0,1263.1
10230,2024-06-25,Settlement Delay,Low,Yes,5.8,User Error,APAC,Mobile,Core Banking,0,33.16
4082,2024-06-25,Login/Authentication,Low,Yes,7.7,User Error,APAC,Branch,Data Warehouse,0,239.33
465,2024-06-25,Card Transactions,High,Yes,10.3,Network Issue,APAC,Web,Core Banking,0,1670.76
7028,2024-06-25,Fraud Alert,Medium,No,12.7,Network Issue,EMEA,Web,Authentication Server,1,151.98
2744,2024-06-25,Card Transactions,Low,No,16.5,Vendor Delay,North America,API,Authentication Server,1,1798.57
1662,2024-06-25,Account Update,Critical,No,13.3,System Error,EMEA,API,Customer Onboarding,0,169.4
10067,2024-06-25,Login/Authentication,Low,No,12.8,System Error,LATAM,Branch,Risk Scoring Engine,0,121.86
8060,2024-06-25,API Failure,Low,No,4.7,User Error,APAC,Mobile,Risk Scoring Engine,0,19688.83
11372,2024-06-25,Account Update,Low,No,12.3,Policy Exception,EMEA,Mobile,Core Banking,0,3292.17
1482,2024-06-25,Settlement Delay,High,Yes,8.8,Configuration Issue,LATAM,API,Core Banking,0,2718.35
3025,2024-06-25,Settlement Delay,Low,No,17.9,Network Issue,APAC,Branch,Payments Gateway,1,1807.94
850,2024-06-25,API Failure,Low,No,7.8,Configuration Issue,North America,Branch,Payments Gateway,0,2542.11
10921,2024-06-25,Payments,Medium,No,12.2,Configuration Issue,North America,Mobile,Payments Gateway,0,322.7
11363,2024-06-25,Fraud Alert,High,No,5.9,Configuration Issue,EMEA,Branch,Payments Gateway,0,462.44
4697,2024-06-25,Payments,Low,No,5.4,Configuration Issue,LATAM,Mobile,Risk Scoring Engine,0,1776.77
1405,2024-06-25,API Failure,Medium,No,11.2,System Error,LATAM,Mobile,Payments Gateway,1,2672.06
5999,2024-06-26,Fraud Alert,High,Yes,13.5,System Error,APAC,Web,Data Warehouse,0,493.89
1567,2024-06-26,Funds Transfer,Low,No,13.9,Policy Exception,EMEA,Web,Payments Gateway,0,20724.59
2791,2024-06-26,Payments,Low,No,6.6,Vendor Delay,APAC,Branch,Data Warehouse,0,1533.14
1906,2024-06-26,Card Transactions,Medium,Yes,14.5,Configuration Issue,APAC,Mobile,Authentication Server,0,21760.48
3192,2024-06-26,Funds Transfer,Low,Yes,4.7,Policy Exception,North America,Mobile,Customer Onboarding,0,1687.47
10295,2024-06-26,Login/Authentication,Low,No,11.1,System Error,North America,Web,Customer Onboarding,0,1910.24
2721,2024-06-26,Fraud Alert,Critical,Yes,7.9,User Error,EMEA,Mobile,Customer Onboarding,0,1069.95
7116,2024-06-26,Account Update,High,No,3.3,Vendor Delay,APAC,API,Customer Onboarding,0,444.47
6443,2024-06-26,Login/Authentication,Low,No,9.0,Configuration Issue,North America,Mobile,Data Warehouse,0,43697.79
10242,2024-06-26,Login/Authentication,High,No,9.3,System Error,APAC,Mobile,Risk Scoring Engine,0,2331.56
5819,2024-06-26,Login/Authentication,Low,No,1.7,System Error,North America,Mobile,Data Warehouse,1,1713.2
8912,2024-06-26,Fraud Alert,Low,No,11.1,Policy Exception,North America,Branch,Authentication Server,0,385.78
2275,2024-06-26,Account Update,Low,No,7.2,User Error,APAC,Branch,Risk Scoring Engine,0,6.79
8009,2024-06-26,API Failure,Low,No,7.8,Network Issue,APAC,API,Core Banking,0,1860.47
9614,2024-06-26,Login/Authentication,Medium,No,9.7,Configuration Issue,LATAM,Web,Payments Gateway,0,2496.85
9252,2024-06-26,Account Update,Low,No,4.2,Network Issue,North America,Mobile,Authentication Server,0,813.82
5179,2024-06-26,Login/Authentication,Low,No,12.4,User Error,North America,API,Authentication Server,0,46795.8
10165,2024-06-27,API Failure,Low,No,5.6,User Error,North America,API,Customer Onboarding,0,452.24
6230,2024-06-27,Payments,Low,No,2.6,Configuration Issue,APAC,API,Risk Scoring Engine,0,2006.33
8575,2024-06-27,Account Update,Medium,No,10.8,Vendor Delay,LATAM,Web,Payments Gateway,1,1359.34
4090,2024-06-27,Login/Authentication,Critical,No,10.8,Vendor Delay,LATAM,Branch,Core Banking,0,1348.32
3234,2024-06-27,Account Update,High,No,15.8,Network Issue,LATAM,Branch,Customer Onboarding,0,1902.38
6575,2024-06-27,Fraud Alert,Medium,No,10.0,Policy Exception,APAC,Web,Data Warehouse,0,34180.24
11561,2024-06-27,API Failure,Low,No,13.6,Network Issue,APAC,API,Payments Gateway,0,1857.51
966,2024-06-27,Funds Transfer,Medium,No,3.6,Configuration Issue,EMEA,Branch,Data Warehouse,0,208.58
799,2024-06-27,Funds Transfer,Low,No,9.7,Configuration Issue,North America,API,Data Warehouse,0,16497.27
643,2024-06-27,Funds Transfer,Low,No,0.5,System Error,EMEA,Web,Customer Onboarding,0,383.74
6775,2024-06-27,Card Transactions,Low,No,8.1,Network Issue,North America,Mobile,Authentication Server,0,1872.11
6645,2024-06-27,Login/Authentication,Medium,No,7.3,System Error,EMEA,Branch,Risk Scoring Engine,0,2612.93
2405,2024-06-27,Settlement Delay,High,No,12.0,Policy Exception,APAC,Web,Authentication Server,0,21698.73
11821,2024-06-27,Settlement Delay,Low,No,9.4,User Error,North America,API,Risk Scoring Engine,0,412.5
3861,2024-06-27,Fraud Alert,High,No,13.0,Network Issue,North America,Mobile,Core Banking,0,1870.35
2290,2024-06-27,Fraud Alert,Low,No,14.7,System Error,EMEA,Branch,Risk Scoring Engine,0,2109.37
11829,2024-06-27,Funds Transfer,Medium,No,7.7,Network Issue,North America,API,Payments Gateway,1,1949.11
1169,2024-06-27,Payments,Low,No,7.2,Policy Exception,EMEA,API,Core Banking,0,2135.34
6421,2024-06-27,Account Update,Medium,No,9.4,Policy Exception,LATAM,Web,Customer Onboarding,0,2501.97
11472,2024-06-27,Login/Authentication,High,Yes,11.1,System Error,EMEA,Web,Customer Onboarding,0,20617.33
3150,2024-06-27,Card Transactions,Medium,No,15.7,System Error,LATAM,Branch,Customer Onboarding,0,993.96
4790,2024-06-27,Account Update,Medium,No,15.6,Configuration Issue,EMEA,Branch,Data Warehouse,0,988.45
1180,2024-06-27,API Failure,Medium,Yes,16.1,Network Issue,EMEA,Mobile,Authentication Server,0,7880.94
7067,2024-06-28,API Failure,Low,Yes,12.1,Policy Exception,EMEA,Web,Risk Scoring Engine,0,1010.24
7835,2024-06-28,Settlement Delay,Low,No,15.5,Policy Exception,LATAM,API,Authentication Server,1,466.07
929,2024-06-28,Fraud Alert,Low,No,14.9,Network Issue,APAC,Branch,Customer Onboarding,0,2255.91
2364,2024-06-28,Funds Transfer,High,No,8.7,System Error,North America,Web,Authentication Server,0,2668.17
11839,2024-06-28,Login/Authentication,Low,Yes,9.0,Network Issue,APAC,Mobile,Risk Scoring Engine,0,1613.69
8748,2024-06-28,Login/Authentication,Low,No,16.0,System Error,North America,Branch,Core Banking,0,1869.89
1358,2024-06-28,Funds Transfer,Low,Yes,2.8,System Error,APAC,Branch,Payments Gateway,0,1365.97
4178,2024-06-28,Settlement Delay,Low,No,13.9,System Error,EMEA,Branch,Data Warehouse,0,2838.43
4336,2024-06-28,Account Update,Medium,No,15.4,System Error,APAC,API,Authentication Server,1,433.93
8830,2024-06-28,Card Transactions,High,No,18.8,User Error,North America,Web,Authentication Server,0,2789.84
3659,2024-06-28,Login/Authentication,Low,No,16.3,User Error,APAC,API,Core Banking,1,1057.72
6264,2024-06-28,Settlement Delay,Medium,No,14.6,System Error,LATAM,Web,Core Banking,0,49281.3
1527,2024-06-28,Fraud Alert,Low,No,8.9,Configuration Issue,APAC,Branch,Payments Gateway,0,2420.78
7895,2024-06-28,Card Transactions,Medium,No,3.8,Policy Exception,North America,Branch,Authentication Server,0,753.13
5051,2024-06-28,Login/Authentication,Low,No,3.3,Vendor Delay,LATAM,Mobile,Risk Scoring Engine,0,1265.05
3280,2024-06-28,Payments,Medium,Yes,14.1,Network Issue,APAC,Mobile,Data Warehouse,1,679.46
8414,2024-06-28,Funds Transfer,High,Yes,5.1,Policy Exception,EMEA,Mobile,Core Banking,0,1124.55
3966,2024-06-28,Fraud Alert,Medium,No,0.5,Policy Exception,APAC,Web,Risk Scoring Engine,0,2116.21
2009,2024-06-28,API Failure,Medium,No,7.0,Network Issue,North America,Branch,Customer Onboarding,0,738.19
6159,2024-06-28,Fraud Alert,Medium,No,6.4,Vendor Delay,LATAM,API,Data Warehouse,0,28443.92
2145,2024-06-28,Account Update,Medium,No,3.1,Configuration Issue,LATAM,API,Customer Onboarding,1,1466.07
10222,2024-06-28,Payments,Low,No,8.6,Network Issue,LATAM,Branch,Customer Onboarding,0,44969.61
3511,2024-06-28,Login/Authentication,Low,No,6.8,Vendor Delay,EMEA,Branch,Authentication Server,0,205.16
1053,2024-06-28,API Failure,Medium,Yes,4.3,User Error,North America,API,Payments Gateway,0,2073.0
1649,2024-06-28,Login/Authentication,Low,No,4.1,User Error,APAC,API,Payments Gateway,0,2930.62
7408,2024-06-28,Fraud Alert,Low,No,3.6,Vendor Delay,EMEA,Branch,Core Banking,0,35.56
3780,2024-06-28,Funds Transfer,Critical,No,12.5,Network Issue,EMEA,Mobile,Core Banking,0,17459.09
1497,2024-06-29,Payments,Low,No,14.6,Configuration Issue,North America,Branch,Core Banking,0,1393.41
5412,2024-06-29,Card Transactions,Low,No,9.4,Configuration Issue,EMEA,Branch,Customer Onboarding,0,332.52
7754,2024-06-29,Account Update,Critical,No,7.5,Vendor Delay,APAC,Branch,Customer Onboarding,0,2545.28
7266,2024-06-29,Account Update,Medium,No,10.6,Network Issue,APAC,Mobile,Core Banking,0,42726.33
5211,2024-06-29,Settlement Delay,High,Yes,4.8,System Error,APAC,Web,Data Warehouse,0,2834.4
2431,2024-06-29,Account Update,Medium,No,12.8,Vendor Delay,EMEA,Branch,Data Warehouse,0,2536.39
5301,2024-06-29,Fraud Alert,Low,No,14.0,Network Issue,North America,Web,Payments Gateway,0,2903.82
7066,2024-06-29,Login/Authentication,Low,No,8.1,System Error,EMEA,Web,Customer Onboarding,0,716.76
11993,2024-06-29,Funds Transfer,Low,Yes,6.8,Policy Exception,APAC,Mobile,Payments Gateway,0,2290.21
231,2024-06-29,Account Update,High,No,16.2,Policy Exception,LATAM,Branch,Authentication Server,0,1700.05
8868,2024-06-29,API Failure,Low,No,4.3,Configuration Issue,EMEA,Branch,Payments Gateway,0,1418.38
9196,2024-06-29,Account Update,Medium,No,10.2,System Error,North America,Web,Authentication Server,0,2825.36
7730,2024-06-29,Fraud Alert,Medium,No,14.4,Policy Exception,APAC,Web,Payments Gateway,0,49051.33
7192,2024-06-29,API Failure,High,No,12.3,System Error,APAC,API,Payments Gateway,0,1625.74
442,2024-06-29,Settlement Delay,Medium,No,13.7,Network Issue,EMEA,Branch,Data Warehouse,0,637.84
7183,2024-06-29,API Failure,High,No,11.1,Vendor Delay,LATAM,Branch,Payments Gateway,0,1829.9
3404,2024-06-29,Settlement Delay,Medium,No,10.6,Configuration Issue,APAC,Mobile,Authentication Server,0,136.16
1194,2024-06-29,Account Update,Low,No,10.5,User Error,APAC,Web,Core Banking,0,510.06
8258,2024-06-29,Fraud Alert,High,No,3.9,Network Issue,LATAM,Mobile,Authentication Server,0,680.25
11260,2024-06-29,Fraud Alert,Low,Yes,9.8,Configuration Issue,North America,Branch,Customer Onboarding,0,2032.56
9128,2024-06-29,Card Transactions,High,Yes,15.6,Configuration Issue,APAC,Web,Payments Gateway,0,1248.13
11819,2024-06-29,Settlement Delay,Medium,No,12.4,System Error,APAC,Mobile,Authentication Server,1,2038.78
11499,2024-06-29,Account Update,Low,No,5.3,Vendor Delay,LATAM,API,Authentication Server,1,1745.99
5685,2024-06-29,Payments,Low,Yes,9.4,Policy Exception,APAC,Branch,Core Banking,1,1727.2
2483,2024-06-29,Payments,High,No,0.5,System Error,LATAM,Mobile,Risk Scoring Engine,0,2714.81
639,2024-06-29,API Failure,Low,No,10.8,User Error,APAC,Branch,Core Banking,0,1374.46
11656,2024-06-29,Card Transactions,Low,No,9.3,Vendor Delay,LATAM,Mobile,Core Banking,0,2266.87
989,2024-06-29,API Failure,Low,No,16.2,Vendor Delay,APAC,API,Data Warehouse,0,1020.27
11995,2024-06-30,Login/Authentication,Medium,No,16.0,Network Issue,APAC,Branch,Payments Gateway,0,668.24
8347,2024-06-30,Payments,Low,Yes,9.2,Network Issue,North America,API,Authentication Server,1,1193.6
3387,2024-06-30,API Failure,Low,No,10.4,Policy Exception,North America,Web,Core Banking,0,1044.53
3501,2024-06-30,Card Transactions,Low,No,14.8,Configuration Issue,LATAM,API,Authentication Server,0,2650.32
2120,2024-06-30,Funds Transfer,High,Yes,3.8,System Error,LATAM,Branch,Payments Gateway,0,2780.15
10594,2024-06-30,Payments,Low,No,8.9,Policy Exception,LATAM,Web,Payments Gateway,1,2906.83
4233,2024-06-30,Fraud Alert,High,No,5.8,Vendor Delay,LATAM,Web,Data Warehouse,0,2176.47
1281,2024-06-30,API Failure,Low,No,14.0,Configuration Issue,North America,Mobile,Core Banking,0,2394.71
5177,2024-06-30,Settlement Delay,Low,No,6.9,Vendor Delay,APAC,Web,Core Banking,0,1646.94
3826,2024-06-30,Account Update,Low,No,10.8,User Error,North America,API,Customer Onboarding,0,1266.72
10977,2024-06-30,Login/Authentication,High,No,6.8,User Error,EMEA,Mobile,Core Banking,1,38895.49
10744,2024-06-30,Fraud Alert,Medium,Yes,9.9,Vendor Delay,EMEA,Mobile,Risk Scoring Engine,0,179.05
8239,2024-06-30,Payments,High,No,8.6,System Error,North America,Web,Payments Gateway,1,1295.87
1110,2024-06-30,Login/Authentication,Low,No,12.7,System Error,APAC,Branch,Core Banking,0,2901.89
8195,2024-06-30,Fraud Alert,Medium,No,7.4,Configuration Issue,APAC,Branch,Core Banking,0,420.36
4572,2024-06-30,Payments,Medium,No,6.6,Network Issue,APAC,Branch,Customer Onboarding,0,2074.26
1819,2024-06-30,Account Update,Low,No,14.6,Configuration Issue,EMEA,API,Authentication Server,0,1518.87
3122,2024-06-30,Funds Transfer,Critical,No,7.3,Configuration Issue,APAC,Mobile,Customer Onboarding,0,2699.67
6275,2024-06-30,Fraud Alert,Medium,Yes,11.1,Configuration Issue,North America,Mobile,Authentication Server,0,37834.58
4920,2024-06-30,API Failure,Medium,Yes,16.6,Network Issue,APAC,Web,Risk Scoring Engine,0,329.05
9633,2024-06-30,Settlement Delay,Medium,Yes,11.3,Policy Exception,EMEA,Web,Authentication Server,0,1960.57
7341,2024-06-30,Fraud Alert,Low,No,10.6,User Error,EMEA,Web,Core Banking,0,5802.99
4439,2024-07-01,Funds Transfer,High,No,3.7,User Error,APAC,Mobile,Data Warehouse,0,1792.26
7987,2024-07-01,Funds Transfer,Low,No,10.7,Vendor Delay,North America,Branch,Data Warehouse,0,170.65
6269,2024-07-01,Payments,Low,No,3.4,Vendor Delay,APAC,Mobile,Authentication Server,0,14874.55
11232,2024-07-01,Payments,Low,No,9.4,System Error,EMEA,Web,Authentication Server,0,1633.94
4239,2024-07-01,API Failure,Medium,Yes,8.3,Policy Exception,LATAM,Mobile,Data Warehouse,0,628.31
10034,2024-07-01,Card Transactions,Medium,No,11.8,Vendor Delay,LATAM,Branch,Core Banking,1,2352.0
5264,2024-07-01,Settlement Delay,Low,No,10.4,Configuration Issue,EMEA,Web,Authentication Server,0,1224.98
405,2024-07-01,Settlement Delay,Low,No,8.7,Policy Exception,APAC,Branch,Data Warehouse,0,13134.33
1900,2024-07-01,Funds Transfer,Low,No,7.1,System Error,APAC,API,Data Warehouse,1,1204.06
10545,2024-07-01,Account Update,Medium,No,5.6,System Error,North America,Mobile,Customer Onboarding,0,8401.66
3058,2024-07-01,Settlement Delay,Low,No,10.6,Configuration Issue,EMEA,Web,Risk Scoring Engine,1,4981.64
47,2024-07-01,API Failure,Low,No,6.9,Policy Exception,LATAM,API,Risk Scoring Engine,0,2965.32
5915,2024-07-01,Payments,Medium,No,11.8,User Error,EMEA,Mobile,Authentication Server,0,1048.61
2867,2024-07-01,Login/Authentication,Low,No,12.1,System Error,EMEA,Mobile,Customer Onboarding,0,1225.93
5270,2024-07-01,API Failure,Low,No,15.6,System Error,North America,API,Risk Scoring Engine,0,1768.13
8187,2024-07-01,Funds Transfer,Low,Yes,13.7,User Error,LATAM,Web,Core Banking,1,1488.86
6307,2024-07-01,Card Transactions,High,No,0.5,Configuration Issue,EMEA,Web,Core Banking,1,2261.73
9517,2024-07-01,Payments,Medium,No,6.0,Vendor Delay,LATAM,Mobile,Customer Onboarding,0,42959.55
